name,formattedAddress,location,displayName,websiteUri
places/ChIJXVzhSptZwokR4WPucXQ0giE,"77 E 4th St, New York, NY 10003, USA","{'latitude': 40.726707, 'longitude': -73.990128}","{'text': 'Random Accessories', 'languageCode': 'en'}",http://randomaccessoriesnyc.com/
places/ChIJD-h76DJOwokRgz2KzYZGjvI,"56 Victory Blvd, Staten Island, NY 10301, USA","{'latitude': 40.638196699999995, 'longitude': -74.0786309}","{'text': 'NOVEDADES DE MEXICO', 'languageCode': 'en'}",
places/ChIJ3RjVmPZXwokRUQaOj2ptQDE,"613 Washington Blvd Unit 1411, Jersey City, NJ 07310, USA","{'latitude': 40.7307742, 'longitude': -74.03524809999999}","{'text': 'With Love From The Andes', 'languageCode': 'en'}",https://withlovefromtheandes.com/
places/ChIJT7zEJRhawokRxFypdAmGO6U,"26 John St, New York, NY 10038, USA","{'latitude': 40.70955490000001, 'longitude': -74.0087238}","{'text': 'Simply Gifts', 'languageCode': 'en'}",
places/ChIJ3eRbcONPwokRWk_OEVB7Pfc,"36 Hamilton Ave, Staten Island, NY 10301, USA","{'latitude': 40.6449461, 'longitude': -74.0789077}","{'text': 'Crystals, Gemstones, Minerals + Spirit Tools Shop by Zoom _ Appointments w Shamas Light', 'languageCode': 'en'}",https://www.shamaslight.com/
places/ChIJQXy0E6xZwokRkY87umKRojc,"478 7th Ave, New York, NY 10018, USA","{'latitude': 40.7521961, 'longitude': -73.98997279999999}","{'text': 'Golden Gift Souvenirs', 'languageCode': 'en'}",
places/ChIJbzTGBhlawokRveejqBl5J8s,"Vesey St, New York, NY 10007, USA","{'latitude': 40.712104, 'longitude': -74.01074179999999}","{'text': 'World Of Gifts Inc. Gifts & Luggage', 'languageCode': 'en'}",
places/ChIJG3Zsi_5YwokRXu3ymTuCUtY,"New York, NY 10036, USA","{'latitude': 40.757169999999995, 'longitude': -73.9784803}","{'text': 'Cute Gifts & Gallery', 'languageCode': 'en'}",
places/ChIJm-uun31FwokR-g4x-uSjW5k,"7508 3rd Ave, Brooklyn, NY 11209, USA","{'latitude': 40.6312521, 'longitude': -74.0281147}","{'text': 'airlando', 'languageCode': 'en'}",http://www.airlandostore.com/
places/ChIJ8Uz9_VhbwokRhdqjVLYTozk,"14 53rd St Unit 208s, Brooklyn, NY 11232, USA","{'latitude': 40.6499074, 'longitude': -74.0229904}","{'text': 'Tasty Ribbon', 'languageCode': 'en'}",http://www.tastyribbon.com/
places/ChIJ315QZGBbwokRqeGITt3Bdmo,"5619 5th Ave, Brooklyn, NY 11220, USA","{'latitude': 40.6412553, 'longitude': -74.0140215}","{'text': 'Jema varieties corp', 'languageCode': 'es'}",
places/ChIJN78uGO9FwokR6GesuRNXBLQ,"5803 7th Ave Basement, Brooklyn, NY 11220, USA","{'latitude': 40.6377895, 'longitude': -74.01051819999999}","{'text': 'Goodie Baggie Shop', 'languageCode': 'en'}",
places/ChIJUUYYg7VPwokR7cQPzs2lxM4,"8 Navy Pier Ct, Staten Island, NY 10304, USA","{'latitude': 40.628577299999996, 'longitude': -74.0737596}","{'text': 'Lola Star Staten Island', 'languageCode': 'en'}",http://www.lolastar.com/
places/ChIJrzrtOqlawokReW1x09p2n2U,"5600 1st Ave # 2, Brooklyn, NY 11220, USA","{'latitude': 40.6491137, 'longitude': -74.02498589999999}","{'text': 'Premier Judaica Distribution', 'languageCode': 'en'}",
places/ChIJrYaGLSJawokR8SAhVt7wwqE,"1 Centre St, New York, NY 10007, USA","{'latitude': 40.713409999999996, 'longitude': -74.00352079999999}","{'text': 'CityStore', 'languageCode': 'en'}",https://a856-citystore.nyc.gov/
places/ChIJ5WR2i-VFwokR68tNWpEpwug,"235 Bay Ridge Ave, Brooklyn, NY 11220, USA","{'latitude': 40.6363762, 'longitude': -74.0275091}","{'text': 'Caricature24.com', 'languageCode': 'bg'}",https://caricature24.com/
places/ChIJ4z8MfLNawokR0AcFbOyNSRY,"5405 5th Ave, Brooklyn, NY 11220, USA","{'latitude': 40.642649, 'longitude': -74.012676}","{'text': 'Q Spot Inc', 'languageCode': 'en'}",
places/ChIJAQAb5CxFwokR16jtF3lZPHM,"4710 13th Ave, Brooklyn, NY 11219, USA","{'latitude': 40.6360317, 'longitude': -73.99139339999999}","{'text': 'TheBoxNY', 'languageCode': 'en'}",https://theboxny.com/pages/about-us
places/ChIJWSAR5y1FwokRjb38OW1lHrg,"5115 13th Ave, Brooklyn, NY 11219, USA","{'latitude': 40.633513799999996, 'longitude': -73.9934828}","{'text': 'Deco Dine', 'languageCode': 'en'}",
places/ChIJzdN6NN1EwokRJpeCcvATa0w,"1400 E 4th St, Brooklyn, NY 11230, USA","{'latitude': 40.616608199999995, 'longitude': -73.97158189999999}","{'text': 'Timeless Table', 'languageCode': 'en'}",https://www.timelesstable.com/
places/ChIJLxHRwC1FwokR2QCvXY66uRQ,"5017 13th Ave, Brooklyn, NY 11219, USA","{'latitude': 40.633998399999996, 'longitude': -73.9929902}","{'text': ""Green's Bath & Home"", 'languageCode': 'en'}",https://www.greens13.com/
places/ChIJm8_9I9VawokR1a-LxAqOVK4,"4117 14th Ave, Brooklyn, NY 11219, USA","{'latitude': 40.6376968, 'longitude': -73.9855393}","{'text': 'Vintage Decor', 'languageCode': 'en'}",
places/ChIJMwkI6R5bwokR2aE0lvxXsPQ,"191 Windsor Pl, Brooklyn, NY 11215, USA","{'latitude': 40.6589617, 'longitude': -73.9787564}","{'text': 'True Love Always', 'languageCode': 'en'}",http://truelovealwaysbk.com/
places/ChIJMSKHtDJbwokR6CS_mj-bEew,"93 Midwood St, Brooklyn, NY 11225, USA","{'latitude': 40.6598664, 'longitude': -73.9576802}","{'text': 'Midwoodfdd Gifts', 'languageCode': 'en'}",
places/ChIJdwkHK6JbwokRVZzrkvNaVmI,"285 E 8th St, Brooklyn, NY 11218, USA","{'latitude': 40.6431646, 'longitude': -73.9712589}","{'text': 'E.moon.designs', 'languageCode': 'en'}",https://instagram.com/e.moon.designs?igshid=OGQ5ZDc2ODk2ZA==
places/ChIJmWYJYS1FwokRr35_epcZHko,"1167 47th St, Brooklyn, NY 11219, USA","{'latitude': 40.637958999999995, 'longitude': -73.9935374}","{'text': 'Israel Judaica Gift Shop', 'languageCode': 'en'}",
places/ChIJswWitMhEwokReKGzY1xQF40,"1396 Coney Island Ave, Brooklyn, NY 11230, USA","{'latitude': 40.6234665, 'longitude': -73.96518929999999}","{'text': 'Embroider a Gift', 'languageCode': 'en'}",
places/ChIJpe9WKDRFwokRe_woLfCn69c,"5623 Fort Hamilton Pkwy, Brooklyn, NY 11219, USA","{'latitude': 40.6344515, 'longitude': -74.00304020000002}","{'text': 'Variety Shop', 'languageCode': 'en'}",
places/ChIJB1m3syxbwokRr1fyN4_0O74,"220 Ditmas Ave, Brooklyn, NY 11218, USA","{'latitude': 40.6355704, 'longitude': -73.9761147}","{'text': 'Prestige Cutlery & Gifts Inc', 'languageCode': 'en'}",
places/ChIJWwfIxVhdwokRvQ2ln__TC2k,"5419 Church Ave, Brooklyn, NY 11203, USA","{'latitude': 40.6526236, 'longitude': -73.925911}","{'text': 'Palooza', 'languageCode': 'en'}",http://www.paloozaflava.com/
places/ChIJ3T9vXJJcwokRgZQ9YkctTxs,"9506 Church Ave, Brooklyn, NY 11212, USA","{'latitude': 40.6551392, 'longitude': -73.9159331}","{'text': 'K & W Happy Gifts', 'languageCode': 'en'}",
places/ChIJo5wPoW5FwokRJev1VOB7tDs,"1619 Avenue M, Brooklyn, NY 11230, USA","{'latitude': 40.6183713, 'longitude': -73.9584608}","{'text': 'Logan Gift', 'languageCode': 'en'}",
places/ChIJN-UHLEpbwokRI5AE7fWr2OE,"2121 Foster Ave #21, Brooklyn, NY 11210, USA","{'latitude': 40.637346, 'longitude': -73.956879}","{'text': 'Travel Junkie 3D Souvenirs', 'languageCode': 'en'}",
places/ChIJ78GP1E5bwokRK-B7VY9gEd0,"2416 Newkirk Ave # 4A, Brooklyn, NY 11226, USA","{'latitude': 40.639399999999995, 'longitude': -73.953453}","{'text': ""Cindy's Fabulous Gifts"", 'languageCode': 'en'}",
places/ChIJYVWjP2RbwokRp7Wey2p5L_4,"451 Clarkson Ave, Brooklyn, NY 11203, USA","{'latitude': 40.6564361, 'longitude': -73.94363799999999}","{'text': ""Lori's Gifts"", 'languageCode': 'en'}",https://www.nychealthandhospitals.org/bellevue/visiting-hours-gift-shop
places/ChIJv5CN4DRbwokRtu3TrW4crJ8,"17 Newkirk Plaza, Brooklyn, NY 11226, USA","{'latitude': 40.634823999999995, 'longitude': -73.9625137}","{'text': 'Royal Market', 'languageCode': 'en'}",http://www.royalmarketnyc.com/
places/ChIJX33d6kJbwokRiy0x9UsoEs0,"1483 Nostrand Ave, Brooklyn, NY 11226, USA","{'latitude': 40.6501205, 'longitude': -73.9493545}","{'text': '99 Cents & Gifts', 'languageCode': 'en'}",
places/ChIJ13PMTgpbwokRMgtDwBDcvBs,"200 Eastern Pkwy, Brooklyn, NY 11238, USA","{'latitude': 40.671088399999995, 'longitude': -73.9632018}","{'text': 'Brooklyn Museum Shop', 'languageCode': 'en'}",https://shop.brooklynmuseum.org/
places/ChIJCYsqJbpcwokRsKcxC5s1fO4,"1557 Ralph Ave, Brooklyn, NY 11236, USA","{'latitude': 40.638923899999995, 'longitude': -73.91894789999999}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/1557-ralph-ave-brooklyn-ny-11236
places/ChIJcbKZhWpbwokRjRaboFYt1a0,"115 S Oxford St, Brooklyn, NY 11217, USA","{'latitude': 40.6861653, 'longitude': -73.97325750000002}","{'text': 'Cardinal Gift Shop', 'languageCode': 'en'}",https://www.cardinalgift.shop/
places/ChIJeTglLP5dwokRZviynvS-AmY,"BROOKLYN, Brooklyn, NY 11203, USA","{'latitude': 40.6489775, 'longitude': -73.9275014}","{'text': ""Zananie's Showroom Inc."", 'languageCode': 'en'}",http://zananie-showroom.com/
places/ChIJxz4QV7pcwokR6xrbJYHLooY,"5809 Foster Ave, Brooklyn, NY 11234, USA","{'latitude': 40.639476699999996, 'longitude': -73.9211349}","{'text': 'Majestic Giftware Inc.', 'languageCode': 'en'}",https://www.majesticgiftware.com/
places/ChIJ5b60FqlcwokRRAGFRWb4tKA,"1510 Schenectady Ave, Brooklyn, NY 11203, USA","{'latitude': 40.635719, 'longitude': -73.9319359}","{'text': 'Legacy Fine Gifts & Judaica', 'languageCode': 'en'}",http://legacyjudaica.com/
places/ChIJ-ePvnXdbwokRFwP3DPw4Tuw,"949 Flatbush Ave, Brooklyn, NY 11226, USA","{'latitude': 40.648384199999995, 'longitude': -73.9580131}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/ny/brooklyn/949-flatbush-avenue?utm_source=gmb&utm_medium=yext&y_source=1_MTM1Mzg4MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJnYnmSMhEwokRmYcCqPXInYs,"1503 Avenue J, Brooklyn, NY 11230, USA","{'latitude': 40.625347999999995, 'longitude': -73.961233}","{'text': 'Oh! Nuts', 'languageCode': 'en'}",http://www.ohnuts.com/
places/ChIJa8apE8ZEwokRKD1cE6pKZ2Q,"1401 Coney Island Ave, Brooklyn, NY 11230, USA","{'latitude': 40.6234835, 'longitude': -73.96454930000002}","{'text': ""Eichler's Judaica Religious Articles & Gifts"", 'languageCode': 'en'}",http://www.eichlers.com/
places/ChIJBVGBO7pcwokR3LwJlwZI2Qk,"5114 Avenue N, Brooklyn, NY 11234, USA","{'latitude': 40.618892699999996, 'longitude': -73.92535269999999}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/5114-ave-n-brooklyn-ny-11234
places/ChIJ8cIUN0dbwokRf9yDxHqaG84,"993 Flatbush Ave, Brooklyn, NY 11226, USA","{'latitude': 40.647165, 'longitude': -73.9579645}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/993-Flatbush-Avenue-Brooklyn-NY-11226?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1461
places/ChIJhZltoyRdwokR_EKnc3RAEUI,"Common Ground Marketplace Storefront, 495 Flatbush Ave Suite I, Brooklyn, NY 11225, USA","{'latitude': 40.6625048, 'longitude': -73.9614225}","{'text': 'The Amulet Fairy', 'languageCode': 'en'}",http://www.theamuletfairy.com/
places/ChIJ0WuABjNbwokRJbKP1Z-oKWY,"653 Flatbush Ave, Brooklyn, NY 11225, USA","{'latitude': 40.6574803, 'longitude': -73.9599302}","{'text': 'Awesome Home', 'languageCode': 'en'}",http://www.awesomebrooklyn.com/
places/ChIJDx-zqMhEwokR6KNsmJKVnm0,"1367 Coney Island Ave, Brooklyn, NY 11230, USA","{'latitude': 40.6242308, 'longitude': -73.96476899999999}","{'text': 'The Orchard', 'languageCode': 'en'}",https://www.orchardfruit.com/
places/ChIJN1iBW9BdwokRqqJ57vvwRO4,"5200 Kings Hwy Suite B, Brooklyn, NY 11234, USA","{'latitude': 40.63627040000001, 'longitude': -73.92707349999999}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/ny/brooklyn/5200-kings-highway?utm_source=gmb&utm_medium=yext&y_source=1_MjAzMjEwNzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJLaAdk7NdwokR-JOVdPoMWxQ,"1110 Granville Payne Ave, Brooklyn, NY 11207, USA","{'latitude': 40.6534452, 'longitude': -73.88764069999999}","{'text': 'Haru Florist', 'languageCode': 'en'}",https://flowersho999.wixsite.com/florist1-1/brooklyn-ny
places/ChIJUX4SZ0tcwokRZ_anTe578Ng,"2820 Fulton St, Brooklyn, NY 11207, USA","{'latitude': 40.678079200000006, 'longitude': -73.8904747}","{'text': 'The Rose Gift & Variety Store', 'languageCode': 'en'}",
places/ChIJM-ETzQ1dwokRN9avWxekU0Y,"470 Gateway Dr, Brooklyn, NY 11239, USA","{'latitude': 40.6540276, 'longitude': -73.8726782}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/ny/brooklyn/470-gateway-drive?utm_source=gmb&utm_medium=yext&y_source=1_MTM1Mzg4MjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJYxwB0A1dwokRK-AWZjejSdU,"470 Gateway Dr, Brooklyn, NY 11239, USA","{'latitude': 40.653573699999995, 'longitude': -73.8722853}","{'text': 'Bath & Body Works', 'languageCode': 'en'}",https://www.bathandbodyworks.com/?cm_mmc=local_BBW02294
places/ChIJCxOwdttdwokRuOrMl63zcxQ,"Ebenezer Plaza, 96 New Lots Ave, Brooklyn, NY 11212, USA","{'latitude': 40.6579453, 'longitude': -73.90148529999999}","{'text': 'For My Sweet', 'languageCode': 'en'}",
places/ChIJB71CgH9nwokRcLqvx9STwQQ,"16104 Cross Bay Blvd, Howard Beach, NY 11414, USA","{'latitude': 40.655588699999996, 'longitude': -73.8393983}","{'text': 'Crossbays Party Tyme', 'languageCode': 'en'}",https://www.facebook.com/pg/Partytyme161/posts/
places/ChIJh_1kzs1bwokRCT4YtYPfqQU,"338 S 3rd St, Brooklyn, NY 11211, USA","{'latitude': 40.7014018, 'longitude': -73.930752}","{'text': 'ShopAverys', 'languageCode': 'en'}",
places/ChIJqUO5e-FbwokRMFBxOjCb5-E,"136 Loisaida Ave, New York, NY 10009, USA","{'latitude': 40.724883899999995, 'longitude': -73.97802659999999}","{'text': 'Lovewild Design', 'languageCode': 'en'}",http://lovewilddesign.com/
places/ChIJX5ddIDFdwokRVpkSv-ZhjjM,"954 Jefferson Ave, Brooklyn, NY 11221, USA","{'latitude': 40.686630099999995, 'longitude': -73.9193528}","{'text': 'podgifts.co', 'languageCode': 'en'}",https://www.etsy.com/shop/podgifts
places/ChIJ35NBaVFmwokRWmhKYIzd7hQ,"5 Central Terminal Area, Jamaica, NY 11430, USA","{'latitude': 40.641728199999996, 'longitude': -73.78793879999999}","{'text': ""Paradie's Shops"", 'languageCode': 'en'}",
places/ChIJA9np_KFlwokRB63zQ04ZSGw,"13037 121st St, South Ozone Park, NY 11420, USA","{'latitude': 40.672644, 'longitude': -73.817973}","{'text': 'Things Mel Made', 'languageCode': 'en'}",http://www.thingsmelmade.com/
places/ChIJ8bDVDVhmwokRzrYUj5ck5Xc,"JFK Access Rd, Jamaica, NY 11430, USA","{'latitude': 40.6433507, 'longitude': -73.78896879999999}","{'text': 'Best Buy Express Kiosk', 'languageCode': 'en'}",https://www.bestbuy.com/site/customer-service/kiosk-locator/pcmcat259500050000.c?id=pcmcat259500050000
places/ChIJK-IbF1ZYwokRKFVDRaQD9Bk,"1628 Broadway, New York, NY 10019, USA","{'latitude': 40.761254799999996, 'longitude': -73.9839326}","{'text': ""Ny's Best Gift Shop"", 'languageCode': 'en'}",
places/ChIJETx8f5FmwokRtdYaHNPsClE,"182-21 150th Ave, Rochdale, NY 11434, USA","{'latitude': 40.6574567, 'longitude': -73.7650981}","{'text': 'Gift Shak', 'languageCode': 'en'}",https://www.giftsshack.com/pages/contact-us
places/ChIJXxQ3kFRZwokR_RJlYgg9WBk,"141 India St, Brooklyn, NY 11222, USA","{'latitude': 40.7324571, 'longitude': -73.95431219999999}","{'text': 'The WonderMart', 'languageCode': 'en'}",http://www.thewondermart.shop/
places/ChIJ83-aBA9hwokR2z-wFxM5I_4,"11402 Merrick Blvd, Jamaica, NY 11434, USA","{'latitude': 40.691437, 'longitude': -73.7794009}","{'text': ""Unique Gifts By La'vida"", 'languageCode': 'en'}",https://uniquegiftsbylavida.com/
places/ChIJEzHYlVlmwokRLAZUFJeFaEU,"303 30th St, Queens, NY 10001, USA","{'latitude': 40.6434454, 'longitude': -73.7811117}","{'text': 'Lego', 'languageCode': 'en'}",
places/ChIJNfFul05ZwokREQ5SN33ngk0,"98 Greenpoint Ave, Brooklyn, NY 11222, USA","{'latitude': 40.7297276, 'longitude': -73.9569522}","{'text': 'Lockwood Greenpoint', 'languageCode': 'en'}",https://lockwoodshop.com/
places/ChIJA1flRdlgwokRQUaQnAiWlAk,"255-44 147th Rd, Rosedale, NY 11422, USA","{'latitude': 40.656234, 'longitude': -73.7325089}","{'text': 'Gifts From Deez Hands Inc.', 'languageCode': 'en'}",
places/ChIJ9w6Flk9nwokRan5Cb1KMaEc,"John F. Kennedy International Airport space B18 Van Wyck Expressway Terminal 8, Jamaica, NY 11430, USA","{'latitude': 40.6476539, 'longitude': -73.79209019999999}","{'text': 'New York Originals', 'languageCode': 'it'}",
places/ChIJaZxxvVlmwokRmNpqPjfKHvA,"303 30th St, Queens, NY 10001, USA","{'latitude': 40.6434855, 'longitude': -73.7810207}","{'text': 'The Scoreboard', 'languageCode': 'en'}",
places/ChIJ3bX9iGtkwokR-Xv9Hsc1J7A,"Valley Stream, NY 11581, USA","{'latitude': 40.663205, 'longitude': -73.719062}","{'text': 'The Depot', 'languageCode': 'en'}",
places/ChIJFb1Hc2xkwokR-t8CyrxS1eA,"2034 Green Acres Rd W, Valley Stream, NY 11581, USA","{'latitude': 40.6623335, 'longitude': -73.7199116}","{'text': '3D innovation - Customized & Personalized Gifts, Memorials & Awards - Valley Stream, NY', 'languageCode': 'en'}",https://www.3d-innovation.com/?acc=51&___store=innovationnew
places/ChIJlR76J8BlwokR6haXUr-Sn7c,"409 Central Ave #1, Cedarhurst, NY 11516, USA","{'latitude': 40.6195236, 'longitude': -73.7264141}","{'text': 'P J Sterling Ltd', 'languageCode': 'en'}",http://pjsterling.com/
places/ChIJq4Hp_GplwokRi7F0q7RkOo4,"118 E Carpenter St, Valley Stream, NY 11580, USA","{'latitude': 40.666669999999996, 'longitude': -73.69200239999999}","{'text': 'Creatively Deesigned, Inc.', 'languageCode': 'en'}",
places/ChIJOfDzm1diwokRLadCsopovmE,"158 Tulip Ave, Floral Park, NY 11001, USA","{'latitude': 40.7240834, 'longitude': -73.7032401}","{'text': ""Levine's Hallmark (Toys and Gifts )"", 'languageCode': 'en'}",http://www.levinestoysandgifts.com/
places/ChIJPc0gCmFkwokRfXOeB98-0bk,"73-C, Roosevelt Ave (ON THE, 1st St, Valley Stream, NY 11581, USA","{'latitude': 40.659289699999995, 'longitude': -73.7036317}","{'text': 'Valley Florist & Gifts', 'languageCode': 'en'}",http://www.valleyfloral.net/
places/ChIJOV1_KwZlwokRpc1jhRrenJc,"75 Centre St, Woodmere, NY 11598, USA","{'latitude': 40.6300795, 'longitude': -73.7037157}","{'text': 'Desiregem New york', 'languageCode': 'en'}",https://desiregem.com/
places/ChIJM_TKexNkwokRQEZp0zRiLK8,"750 Sunrise Hwy, Valley Stream, NY 11580, USA","{'latitude': 40.663847, 'longitude': -73.72713999999999}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/ny/valley-stream/750-sunrise-highway?utm_source=gmb&utm_medium=yext&y_source=1_MTM1Mzg4MjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJVVUZWKxlwokRaEqslg9rosA,"160 Franklin Pl apt n, Woodmere, NY 11598, USA","{'latitude': 40.6342101, 'longitude': -73.7087713}","{'text': 'Padin Trends', 'languageCode': 'en'}",
places/ChIJcW5J11tjwokR2M7O083npSU,"288 Hempstead Ave, Malverne, NY 11565, USA","{'latitude': 40.6757694, 'longitude': -73.66899570000001}","{'text': 'White House Home', 'languageCode': 'en'}",
places/ChIJEZZQemtkwokRJYPn1tJLYjA,"2034 Green Acres Mall, Valley Stream, NY 11581, USA","{'latitude': 40.662471, 'longitude': -73.7197971}","{'text': 'Bath & Body Works', 'languageCode': 'en'}",https://www.bathandbodyworks.com/?cm_mmc=local_BBW00189
places/ChIJafshmGuHwokRxNY-eIrQRJo,"146 Post Ave, Westbury, NY 11590, USA","{'latitude': 40.754363399999995, 'longitude': -73.5877288}","{'text': 'Botanica La Luz & Gift Shop', 'languageCode': 'en'}",
places/ChIJGc_MeKtmwokRHHBEDXvNaMo,"131- 29 Springfield Blvd, Queens, NY 11413, USA","{'latitude': 40.683334699999996, 'longitude': -73.75115199999999}","{'text': 'Orchids Flowers & Gifts', 'languageCode': 'en'}",
places/ChIJk8FGWmxjwokRpEDzzrxRQR8,"681 Franklin Ave, Franklin Square, NY 11010, USA","{'latitude': 40.6897599, 'longitude': -73.68515219999999}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",http://www.edible.com/
places/ChIJPzAzf6tmwokR9RTeE0KV17c,"219-25 N Conduit Ave, Springfield Gardens, NY 11413, USA","{'latitude': 40.666772, 'longitude': -73.7568907}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/219-25-n-conduit-rd-springfield-gardens-ny-11413
places/ChIJZUgoTXllwokRJ5C-CFkZHhA,"2034 Green Acres Rd S, Valley Stream, NY 11581, USA","{'latitude': 40.6624333, 'longitude': -73.71980409999999}","{'text': 'The White Barn Candle Co.', 'languageCode': 'en'}",http://www.bathandbodyworks.com/
places/ChIJn-fYp2N7wokRSudeGuK5HQg,"3193 Long Beach Rd, Oceanside, NY 11572, USA","{'latitude': 40.6337966, 'longitude': -73.63970859999999}","{'text': 'Thriftway Card And Gift', 'languageCode': 'en'}",
places/ChIJR5XRb4djwokRLEUaGI8W8GI,"423 Hendrickson Ave, Valley Stream, NY 11580, USA","{'latitude': 40.677041800000005, 'longitude': -73.70876090000002}","{'text': 'Pak Florist and Gift', 'languageCode': 'en'}",http://pakfloristandgifts.com/
places/ChIJkfHl1SNlwokR6JJGyHLR8PU,"1231 Hewlett Plaza, Hewlett, NY 11557, USA","{'latitude': 40.6375879, 'longitude': -73.7027696}","{'text': 'MEHLROSE', 'languageCode': 'en'}",
places/ChIJO3uGYRRkwokRIwx3VbLj8jo,"1107 Green Acres Rd S Mall #103, Valley Stream, NY 11581, USA","{'latitude': 40.6617711, 'longitude': -73.7184311}","{'text': 'Pandora Jewelry', 'languageCode': 'en'}",https://stores.pandora.net/en-us/ny/valleystream/pandora-jewelry-us415af969.html?utm_source=google&utm_medium=listing&utm_content=us415af969&utm_campaign=NY&utm_keyword=Valley%20Stream
places/ChIJy_Aoz5NTwokRSSfx3gC35TM,"1871 Vauxhall Rd, Union, NJ 07083, USA","{'latitude': 40.6975368, 'longitude': -74.2615771}","{'text': 'More Than A Gift Inc', 'languageCode': 'en'}",http://morethanagift.net/
